bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,years_lived,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
C000229,Samuel Lewis Casey,Unionist,rep,KY,1,,,0,,1861-07-04 00:00:00,1863-03-03 00:00:00,Samuel,Lewis,Casey,1821-02-12,195.8,M,,,402374,,,,,1578,,,2016-10-13T15:13:41.622088
C000230,Zadok Casey,Ind. Democrat,rep,IL,2,,,6,530.44,1833-12-02 00:00:00,1843-03-03 00:00:00,Zadok,,Casey,1796-03-07,220.7,M,,,402375,,,,,1579,,,2016-10-13T15:13:41.622088
C000231,John Samuels Caskie,Democrat,rep,VA,3,,,4,320.41,1851-12-01 00:00:00,1859-03-03 00:00:00,John,Samuels,Caskie,1821-11-08,195.1,M,,,402376,,,,,1580,,,2016-10-13T15:13:41.622088
C000232,Thomas Jefferson Cason,Republican,rep,IN,9,,,0,,1873-12-01 00:00:00,1877-03-03 00:00:00,Thomas,Jefferson,Cason,1828-09-13,188.2,M,,,402377,,,,,1581,,,2016-10-13T15:13:41.622088
C000233,Lewis Cass,Democrat,sen,MI,,1,,2,168.23,1845-12-01 00:00:00,1857-03-03 00:00:00,Lewis,,Cass,1782-10-09,234.2,M,,,402378,,,,,1582,,,2016-10-13T15:13:41.622088
C000234,George Cassedy,Jackson,rep,NJ,-1,,,2,192.23,1821-12-03 00:00:00,1827-03-03 00:00:00,George,,Cassedy,1783-09-16,233.2,M,,,402379,,,,,1583,,,2016-10-13T15:13:41.622088
C000235,Henry Burd Cassel,Republican,rep,PA,9,,,4,220.44,1901-12-02 00:00:00,1909-03-03 00:00:00,Henry,Burd,Cassel,1855-10-19,161.1,M,,,402380,,,,,1584,,,2016-10-13T15:13:41.622088
C000236,Eugene Casserly,Democrat,sen,CA,,1,,0,,1869-03-04 00:00:00,1873-12-31 00:00:00,Eugene,,Casserly,1820-11-13,196.0,M,,,402381,,,,,1585,,,2016-10-13T15:13:41.622088
C000237,George Williams Cassidy,Democrat,rep,NV,0,,,0,,1881-12-05 00:00:00,1885-03-03 00:00:00,George,Williams,Cassidy,1836-04-25,180.6,M,,,402382,,,,,1586,,,2016-10-13T15:13:41.622088
C000238,James Henry Cassidy,Republican,rep,OH,21,,,0,,1909-03-15 00:00:00,1911-03-03 00:00:00,James,Henry,Cassidy,1869-10-28,147.1,M,,,402383,,,,,1587,,,2016-10-13T15:13:41.622088
C000239,John Wilson Cassingham,Democrat,rep,OH,17,,,0,,1901-12-02 00:00:00,1905-03-03 00:00:00,John,Wilson,Cassingham,1840-06-22,176.4,M,,,402384,,,,,1588,,,2016-10-13T15:13:41.622088
C000240,Bryant Thomas Castellow,Democrat,rep,GA,3,,,2,83.07,1931-12-07 00:00:00,1937-01-03 00:00:00,Bryant,Thomas,Castellow,1876-07-29,140.3,M,,,402385,,,,,1589,,,2016-10-13T15:13:41.622088
C000241,Curtis Harvey Castle,Populist,rep,CA,7,,,0,,1897-03-15 00:00:00,1899-03-03 00:00:00,Curtis,Harvey,Castle,1848-10-04,168.1,M,,,402386,,,,,1590,,,2016-10-13T15:13:41.622088
C000242,James Nathan Castle,Democrat,rep,MN,4,,,0,,1891-12-07 00:00:00,1893-03-03 00:00:00,James,Nathan,Castle,1836-05-23,180.5,M,,,402387,,,,,1591,,,2016-10-13T15:13:41.622088
C000243,Michael N. Castle,Republican,rep,DE,0,,,14,68.38,1993-01-05 00:00:00,2011-01-03 00:00:00,Michael,N.,Castle,1939-07-02,77.3,M,Roman Catholic,00183,400070,N00009775,,26792,70,29327,H2DE00072,H2DE00072,2016-10-13T15:13:41.622088
C000244,George Albert Castor,Republican,rep,PA,3,,,0,,1903-11-09 00:00:00,1907-03-03 00:00:00,George,Albert,Castor,1855-08-06,161.3,M,,,402388,,,,,1592,,,2016-10-13T15:13:41.622088
C000245,Lucien Bonaparte Caswell,Republican,rep,WI,1,,,10,641.8,1875-12-06 00:00:00,1891-03-03 00:00:00,Lucien,Bonaparte,Caswell,1827-11-27,189.0,M,,,402389,,,,,1593,,,2016-10-13T15:13:41.622088
C000247,Thomas Clendinen Catchings,Democrat,rep,MS,3,,,12,709.41,1885-12-07 00:00:00,1901-03-03 00:00:00,Thomas,Clendinen,Catchings,1847-01-11,169.9,M,,,402391,,,,,1595,,,2016-10-13T15:13:41.622088
C000248,George Washington Cate,Democrat,rep,WI,8,,,0,,1875-12-06 00:00:00,1877-03-03 00:00:00,George,Washington,Cate,1825-09-17,191.2,M,,,402392,,,,,1596,,,2016-10-13T15:13:41.622088
C000249,William Henderson Cate,Democrat,rep,AR,1,,,0,,1889-12-02 00:00:00,1893-03-03 00:00:00,William,Henderson,Cate,1839-11-11,177.0,M,,,402393,,,,,1597,,,2016-10-13T15:13:41.622088
C000250,Charles William Cathcart,Democrat,sen,IN,,3,,2,166.15,1845-12-01 00:00:00,1853-12-31 00:00:00,Charles,William,Cathcart,1809-07-24,207.4,M,,,402394,,,,,1598,,,2016-10-13T15:13:41.622088
C000251,George Smith Catlin,Democrat,rep,CT,3,,,0,,1843-12-04 00:00:00,1845-03-03 00:00:00,George,Smith,Catlin,1808-08-24,208.3,M,,,402395,,,,,1599,,,2016-10-13T15:13:41.622088
C000252,Theron Ephron Catlin,Republican,rep,MO,11,,,0,,1911-04-04 00:00:00,1913-03-03 00:00:00,Theron,Ephron,Catlin,1878-05-16,138.5,M,,,402396,,,,,1600,,,2016-10-13T15:13:41.622088
C000253,Thomas Benton Catron,Republican,sen,NM,,1,,0,,1895-12-02 00:00:00,1917-03-03 00:00:00,Thomas,Benton,Catron,1840-10-06,176.1,M,,,402397,,,,,1601,,,2016-10-13T15:13:41.622088
C000254,Alexander Gilmore Cattell,Republican,sen,NJ,,2,,0,,1866-01-01 00:00:00,1871-03-03 00:00:00,Alexander,Gilmore,Cattell,1816-02-12,200.8,M,,,402398,,,,,1602,,,2016-10-13T15:13:41.622088
C000255,Bernard Gregory Caulfield,Democrat,rep,IL,1,,,0,,1873-12-01 00:00:00,1877-03-03 00:00:00,Bernard,Gregory,Caulfield,1828-10-18,188.1,M,,,402399,,,,,1603,,,2016-10-13T15:13:41.622088
C000256,Henry Stewart Caulfield,Republican,rep,MO,11,,,0,,1907-12-02 00:00:00,1909-03-03 00:00:00,Henry,Stewart,Caulfield,1873-12-09,142.9,M,,,402400,,,,,1604,,,2016-10-13T15:13:41.622088
C000257,John Williams Causey,Democrat,rep,DE,0,,,0,,1891-12-07 00:00:00,1895-03-03 00:00:00,John,Williams,Causey,1841-09-19,175.2,M,,,402401,,,,,1605,,,2016-10-13T15:13:41.622088
C000258,John M. S. Causin,Whig,rep,MD,1,,,0,,1843-12-04 00:00:00,1845-03-03 00:00:00,John,M. S.,Causin,,,M,,,402402,,,,,1606,,,2016-10-13T15:13:41.622088
C000259,Anthony Cavalcante,Democrat,rep,PA,23,,,0,,1949-01-03 00:00:00,1951-01-03 00:00:00,Anthony,,Cavalcante,1897-02-06,119.8,M,,,402403,,,,,1607,,,2016-10-13T15:13:41.622088
C000260,James Michael Cavanaugh,Democrat,rep,MT,-1,,,2,148.95,1857-12-07 00:00:00,1871-03-03 00:00:00,James,Michael,Cavanaugh,1823-07-04,193.4,M,,,402404,,,,,1608,,,2016-10-13T15:13:41.622088
C000261,John Joseph Cavanaugh,Democrat,rep,NE,2,,,0,,1977-01-04 00:00:00,1981-01-03 00:00:00,John,Joseph,Cavanaugh,1945-08-01,71.2,M,,00184,402405,,,,,14409,,,2016-10-13T15:13:41.622088
C000262,Peter Angelo Cavicchia,Republican,rep,NJ,11,,,2,83.07,1931-12-07 00:00:00,1937-01-03 00:00:00,Peter,Angelo,Cavicchia,1879-05-22,137.5,M,,,402406,,,,,1609,,,2016-10-13T15:13:41.622088
C000263,Elford Albin Cederberg,Republican,rep,MI,10,,,22,459.71,1953-01-03 00:00:00,1979-01-03 00:00:00,Elford,Albin,Cederberg,1918-03-06,98.7,M,,00185,402407,,,,,1610,,,2016-10-13T15:13:41.622088
C000264,Emanuel Celler,Democrat,rep,NY,10,,,46,1095.08,1923-12-03 00:00:00,1973-01-03 00:00:00,Emanuel,,Celler,1888-05-06,128.5,M,,,402408,,,,,1611,,,2016-10-13T15:13:41.622088
C000265,John Cessna,Republican,rep,PA,16,,,0,,1869-03-04 00:00:00,1875-03-03 00:00:00,John,,Cessna,1821-06-29,195.4,M,,,402409,,,,,1612,,,2016-10-13T15:13:41.622088
C000266,Steve Chabot,Republican,rep,OH,1,,,16,30.13,1995-01-04 00:00:00,2017-01-03 00:00:00,Steve,J.,Chabot,1953-01-22,63.8,M,Catholic,00186,400071,N00003689,,21790,36705,29550,H8OH01043,H8OH01043,2016-10-13T15:13:41.622088
C000267,Jonathan Chace,Republican,sen,RI,,2,,2,132.18,1881-12-05 00:00:00,1889-03-03 00:00:00,Jonathan,,Chace,1829-07-22,187.4,M,,,402410,,,,,1613,,,2016-10-13T15:13:41.622088
C000268,E. Wallace Chadwick,Republican,rep,PA,7,,,0,,1947-01-03 00:00:00,1949-01-03 00:00:00,E.,Wallace,Chadwick,1884-01-17,132.8,M,,,402411,,,,,1614,,,2016-10-13T15:13:41.622088
C000269,John Hubbard Chafee,Republican,sen,RI,,1,,4,56.59,1976-01-01 00:00:00,1999-10-24 00:00:00,John,Hubbard,Chafee,1922-10-22,94.0,M,,01303,402412,,S116,,,14500,,,2016-10-13T15:13:41.622088
C000270,Calvin Clifford Chaffee,Republican,rep,MA,10,,,0,,1855-12-03 00:00:00,1859-03-03 00:00:00,Calvin,Clifford,Chaffee,1811-08-28,205.3,M,,,402413,,,,,1615,,,2016-10-13T15:13:41.622088
C000271,Jerome Bunty Chaffee,Republican,sen,CO,,3,,2,142.88,1871-03-04 00:00:00,1879-03-03 00:00:00,Jerome,Bunty,Chaffee,1825-04-17,191.6,M,,,402414,,,,,1616,,,2016-10-13T15:13:41.622088
C000272,James Ronald Chalmers,Independent,rep,MS,2,,,4,269.24,1877-10-15 00:00:00,1885-03-03 00:00:00,James,Ronald,Chalmers,1831-01-12,185.9,M,,,402415,,,,,1617,,,2016-10-13T15:13:41.622088
C000273,Joseph Williams Chalmers,Democrat,sen,MS,,2,,0,,1845-12-01 00:00:00,1847-03-03 00:00:00,Joseph,Williams,Chalmers,,,M,,,402416,,,,,1618,,,2016-10-13T15:13:41.622088
C000274,William Wallace Chalmers,Republican,rep,OH,9,,,4,178.24,1921-04-11 00:00:00,1931-03-03 00:00:00,William,Wallace,Chalmers,1861-11-01,155.1,M,,,402417,,,,,1619,,,2016-10-13T15:13:41.622088
C000275,Charles Ernest Chamberlain,Republican,rep,MI,6,,,14,320.6,1957-01-03 00:00:00,1975-01-03 00:00:00,Charles,Ernest,Chamberlain,1917-07-22,99.3,M,,00187,402418,,,,,1620,,,2016-10-13T15:13:41.622088
C000276,Ebenezer Mattoon Chamberlain,Democrat,rep,IN,10,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,Ebenezer,Mattoon,Chamberlain,1805-08-20,211.3,M,,,402419,,,,,1621,,,2016-10-13T15:13:41.622088
C000277,George Earle Chamberlain,Democrat,sen,OR,,3,,0,,1909-03-15 00:00:00,1921-03-03 00:00:00,George,Earle,Chamberlain,1854-01-01,162.9,M,,,402420,,,,,1622,,,2016-10-13T15:13:41.622088
C000278,Jacob Payson Chamberlain,Republican,rep,NY,26,,,0,,1861-07-04 00:00:00,1863-03-03 00:00:00,Jacob,Payson,Chamberlain,1802-08-01,214.3,M,,,402421,,,,,1623,,,2016-10-13T15:13:41.622088
C000279,John Curtis Chamberlain,Federalist,rep,NH,-1,,,0,,1809-05-22 00:00:00,1811-03-03 00:00:00,John,Curtis,Chamberlain,1772-06-05,244.5,M,,,402422,,,,,1624,,,2016-10-13T15:13:41.622088
C000280,William Chamberlain,Federalist,rep,VT,3,,,0,,1803-10-17 00:00:00,1811-03-03 00:00:00,William,,Chamberlain,1755-04-27,261.6,M,,,402423,,,,,1625,,,2016-10-13T15:13:41.622088
C000281,David Chambers,Republican,rep,OH,4,,,0,,1821-12-03 00:00:00,1823-03-03 00:00:00,David,,Chambers,1780-11-25,236.0,M,,,402424,,,,,1626,,,2016-10-13T15:13:41.622088
C000282,Ezekiel Forman Chambers,Adams,sen,MD,,3,,0,,1826-01-01 00:00:00,1835-03-03 00:00:00,Ezekiel,Forman,Chambers,1788-02-28,228.8,M,,,402425,,,,,1627,,,2016-10-13T15:13:41.622088
C000283,George Chambers,Anti Masonic,rep,PA,12,,,0,,1833-12-02 00:00:00,1837-03-03 00:00:00,George,,Chambers,1786-02-24,230.8,M,,,402426,,,,,1628,,,2016-10-13T15:13:41.622088
C000284,Henry H. Chambers,Jackson,sen,AL,,3,,0,,1825-12-05 00:00:00,1827-03-03 00:00:00,Henry,H.,Chambers,1790-10-01,226.2,M,,,402427,,,,,1629,,,2016-10-13T15:13:41.622088
C000285,John Chambers,Whig,rep,KY,12,,,2,180.48,1827-12-03 00:00:00,1839-03-03 00:00:00,John,,Chambers,1780-10-06,236.2,M,,,402428,,,,,1630,,,2016-10-13T15:13:41.622088
C000286,Saxby Chambliss,Republican,sen,GA,,2,senior,8,39.07,1995-01-04 00:00:00,2015-01-03 00:00:00,Saxby,,Chambliss,1943-11-10,73.0,M,Episcopalian,00188,300021,N00002685,S290,22029,36571,29512,S2GA00118;H2GA08038,S2GA00118,2016-10-13T15:13:41.622088
C000287,Edwin Van Meter Champion,Democrat,rep,IL,-1,,,0,,1937-01-05 00:00:00,1939-01-03 00:00:00,Edwin,Van Meter,Champion,1890-09-18,126.2,M,,,402429,,,,,1631,,,2016-10-13T15:13:41.622088
C000288,Epaphroditus Champion,Federalist,rep,CT,-1,,,6,607.45,1807-10-26 00:00:00,1817-03-03 00:00:00,Epaphroditus,,Champion,1756-04-06,260.7,M,,,402430,,,,,1632,,,2016-10-13T15:13:41.622088
C000289,Christopher Grant Champlin,Federalist,sen,RI,,1,,2,209.33,1797-05-15 00:00:00,1811-12-31 00:00:00,Christopher,Grant,Champlin,1768-04-12,248.7,M,,,402431,,,,,1633,,,2016-10-13T15:13:41.622088
C000290,Albert Benjamin Chandler,Democrat,sen,KY,,2,,0,,1939-01-03 00:00:00,1945-12-31 00:00:00,Albert,Benjamin,Chandler,1898-07-14,118.3,M,,,402432,,,,,1634,,,2016-10-13T15:13:41.622088
C000291,John Chandler,Jackson,sen,ME,,2,,4,388.6,1805-12-02 00:00:00,1829-03-03 00:00:00,John,,Chandler,1762-02-01,254.9,M,,,402433,,,,,1635,,,2016-10-13T15:13:41.622088
C000292,Joseph Ripley Chandler,Whig,rep,PA,2,,,2,164.21,1849-12-03 00:00:00,1855-03-03 00:00:00,Joseph,Ripley,Chandler,1792-08-22,224.3,M,,,402434,,,,,1636,,,2016-10-13T15:13:41.622088
C000293,Rodney Dennis Chandler,Republican,rep,WA,8,,,6,83.38,1983-01-03 00:00:00,1993-01-03 00:00:00,Rodney,Dennis,Chandler,1942-07-13,74.3,M,,00189,402435,,,,,15016,,,2016-10-13T15:13:41.622088
C000294,Thomas Chandler,Jackson,rep,NH,-1,,,0,,1829-12-07 00:00:00,1833-03-03 00:00:00,Thomas,,Chandler,1772-08-10,244.3,M,,,402436,,,,,1637,,,2016-10-13T15:13:41.622088
C000295,Thomas Alberter Chandler,Republican,rep,OK,1,,,0,,1917-04-02 00:00:00,1923-03-03 00:00:00,Thomas,Alberter,Chandler,1871-07-26,145.3,M,,,402437,,,,,1638,,,2016-10-13T15:13:41.622088
C000296,Walter Chandler,Democrat,rep,TN,9,,,2,79.83,1935-01-03 00:00:00,1941-01-03 00:00:00,Walter,,Chandler,1887-10-05,129.1,M,,,402438,,,,,1639,,,2016-10-13T15:13:41.622088
C000297,Walter Marion Chandler,Republican,rep,NY,19,,,4,194.29,1913-04-07 00:00:00,1923-03-03 00:00:00,Walter,Marion,Chandler,1867-12-08,148.9,M,,,402439,,,,,1640,,,2016-10-13T15:13:41.622088
C000298,William Eaton Chandler,Republican,sen,NH,,2,,2,122.19,1887-12-05 00:00:00,1901-03-03 00:00:00,William,Eaton,Chandler,1835-12-28,180.9,M,,,402440,,,,,1641,,,2016-10-13T15:13:41.622088
C000299,Zachariah Chandler,Republican,sen,MI,,1,,4,285.81,1857-12-07 00:00:00,1879-12-31 00:00:00,Zachariah,,Chandler,1813-12-10,203.0,M,,,402441,,,,,1642,,,2016-10-13T15:13:41.622088
C000300,John Chaney,Democrat,rep,OH,9,,,2,180.48,1833-12-02 00:00:00,1839-03-03 00:00:00,John,,Chaney,1790-01-12,226.9,M,,,402442,,,,,1643,,,2016-10-13T15:13:41.622088
C000301,John Crawford Chaney,Republican,rep,IN,2,,,0,,1905-12-04 00:00:00,1909-03-03 00:00:00,John,Crawford,Chaney,1853-02-01,163.8,M,,,402443,,,,,1644,,,2016-10-13T15:13:41.622088
C000302,John Winthrop Chanler,Democrat,rep,NY,7,,,2,150.95,1863-12-07 00:00:00,1869-03-03 00:00:00,John,Winthrop,Chanler,1826-09-14,190.2,M,,,402444,,,,,1645,,,2016-10-13T15:13:41.622088
C000303,William Astor Chanler,Democrat,rep,NY,14,,,0,,1899-12-04 00:00:00,1901-03-03 00:00:00,William,Astor,Chanler,1867-06-11,149.4,M,,,402445,,,,,1646,,,2016-10-13T15:13:41.622088
C000304,Alfred Clark Chapin,Democrat,rep,NY,1,,,0,,1891-12-07 00:00:00,1893-03-03 00:00:00,Alfred,Clark,Chapin,1848-03-08,168.7,M,,,402446,,,,,1647,,,2016-10-13T15:13:41.622088
C000305,Chester William Chapin,Democrat,rep,MA,11,,,0,,1875-12-06 00:00:00,1877-03-03 00:00:00,Chester,William,Chapin,1798-12-16,218.0,M,,,402447,,,,,1648,,,2016-10-13T15:13:41.622088
C000306,Graham Hurd Chapin,Jackson,rep,NY,25,,,0,,1835-12-07 00:00:00,1837-03-03 00:00:00,Graham,Hurd,Chapin,1799-02-10,217.8,M,,,402448,,,,,1649,,,2016-10-13T15:13:41.622088
C000307,Andrew Grant Chapman,Democrat,rep,MD,5,,,0,,1881-12-05 00:00:00,1883-03-03 00:00:00,Andrew,Grant,Chapman,1839-01-17,177.9,M,,,402449,,,,,1650,,,2016-10-13T15:13:41.622088
C000308,Augustus Alexandria Chapman,Democrat,rep,VA,12,,,0,,1843-12-04 00:00:00,1847-03-03 00:00:00,Augustus,Alexandria,Chapman,1803-03-09,213.7,M,,,402450,,,,,1651,,,2016-10-13T15:13:41.622088
C000309,Bird Beers Chapman,Democrat,rep,NE,-1,,,0,,1855-12-03 00:00:00,1857-03-03 00:00:00,Bird,Beers,Chapman,1821-08-24,195.3,M,,,402451,,,,,,,,2016-10-13T15:13:41.622088
C000310,Charles Chapman,Whig,rep,CT,1,,,0,,1851-12-01 00:00:00,1853-03-03 00:00:00,Charles,,Chapman,1799-06-21,217.5,M,,,402452,,,,,1653,,,2016-10-13T15:13:41.622088
C000311,Henry Chapman,Democrat,rep,PA,7,,,0,,1857-12-07 00:00:00,1859-03-03 00:00:00,Henry,,Chapman,1804-02-04,212.8,M,,,402453,,,,,1654,,,2016-10-13T15:13:41.622088
C000312,Jim Chapman,Democrat,rep,TX,1,,,8,95.15,1985-01-03 00:00:00,1997-01-03 00:00:00,Jim,,Chapman,1945-03-08,71.6,M,,00190,402454,,,,,15129,,,2016-10-13T15:13:41.622088
C000313,John Chapman,Federalist,rep,PA,4,,,0,,1797-05-15 00:00:00,1799-03-03 00:00:00,John,,Chapman,1740-10-18,276.2,M,,,402455,,,,,1655,,,2016-10-13T15:13:41.622088
C000314,John Grant Chapman,Whig,rep,MD,1,,,0,,1845-12-01 00:00:00,1849-03-03 00:00:00,John,Grant,Chapman,1798-07-05,218.4,M,,,402456,,,,,1656,,,2016-10-13T15:13:41.622088
C000315,Pleasant Thomas Chapman,Republican,rep,IL,24,,,2,108.9,1905-12-04 00:00:00,1911-03-03 00:00:00,Pleasant,Thomas,Chapman,1854-10-08,162.1,M,,,402457,,,,,1657,,,2016-10-13T15:13:41.622088
C000316,Reuben Chapman,Democrat,rep,AL,6,,,8,689.66,1835-12-07 00:00:00,1847-03-03 00:00:00,Reuben,,Chapman,1799-07-15,217.4,M,,,402458,,,,,1658,,,2016-10-13T15:13:41.622088
C000317,Virgil Munday Chapman,Democrat,sen,KY,,2,,20,695.76,1925-12-07 00:00:00,1951-12-31 00:00:00,Virgil,Munday,Chapman,1895-03-15,121.7,M,,,402459,,,,,1659,,,2016-10-13T15:13:41.622088
C000318,William Williams Chapman,Democrat,rep,IA,-1,,,0,,1837-09-04 00:00:00,1841-03-03 00:00:00,William,Williams,Chapman,1808-08-11,208.3,M,,,402460,,,,,,,,2016-10-13T15:13:41.622088
C000319,Absalom Harris Chappell,Whig,rep,GA,-1,,,0,,1843-12-04 00:00:00,1845-03-03 00:00:00,Absalom,Harris,Chappell,1801-12-18,215.0,M,,,402461,,,,,1661,,,2016-10-13T15:13:41.622088
C000320,John Joel Chappell,Republican,rep,SC,4,,,0,,1813-05-24 00:00:00,1817-03-03 00:00:00,John,Joel,Chappell,1782-01-19,234.9,M,,,402462,,,,,1662,,,2016-10-13T15:13:41.622088
C000321,William Venroe Chappell,Democrat,rep,FL,4,,,16,254.2,1969-01-03 00:00:00,1989-01-03 00:00:00,William,Venroe,Chappell,1922-02-03,94.8,M,,00191,402463,,,,,12007,,,2016-10-13T15:13:41.622088
C000322,Eugene A. Chappie,Republican,rep,CA,2,,,2,33.79,1981-01-05 00:00:00,1987-01-03 00:00:00,Eugene,A.,Chappie,1920-03-28,96.6,M,,00192,402464,,,,,14805,,,2016-10-13T15:13:41.622088
C000323,William Barclay Charles,Republican,rep,NY,30,,,0,,1915-12-06 00:00:00,1917-03-03 00:00:00,William,Barclay,Charles,1861-04-03,155.6,M,,,402465,,,,,1663,,,2016-10-13T15:13:41.622088
C000324,Robert Milledge Charlton,Democrat,sen,GA,,2,,0,,1852-01-01 00:00:00,1853-03-03 00:00:00,Robert,Milledge,Charlton,1807-01-19,209.9,M,,,402466,,,,,1664,,,2016-10-13T15:13:41.622088
C000325,Dudley Chase,Whig,rep,NY,-1,,,2,167.57,1813-05-24 00:00:00,1855-03-03 00:00:00,Dudley,,Chase,1771-12-30,245.0,M,,,402467,,,,,1665,,,2016-10-13T15:13:41.622088
C000326,George William Chase,Whig,rep,NY,19,,,0,,1853-12-05 00:00:00,1855-03-03 00:00:00,George,William,Chase,,,M,,,412027,,,,,1666,,,2016-10-13T15:13:41.622088
C000327,Jackson Burton Chase,Republican,rep,NE,2,,,0,,1955-01-05 00:00:00,1957-01-03 00:00:00,Jackson,Burton,Chase,1890-08-19,126.2,M,,,402468,,,,,1667,,,2016-10-13T15:13:41.622088
C000328,James Mitchell Chase,Republican,rep,PA,23,,,2,86.15,1927-12-05 00:00:00,1933-03-03 00:00:00,James,Mitchell,Chase,1891-12-19,124.9,M,,,402469,,,,,1668,,,2016-10-13T15:13:41.622088
C000330,Lucien Bonaparte Chase,Democrat,rep,TN,9,,,0,,1845-12-01 00:00:00,1849-03-03 00:00:00,Lucien,Bonaparte,Chase,1817-12-05,199.0,M,,,402471,,,,,1670,,,2016-10-13T15:13:41.622088
C000331,Ray Park Chase,Republican,rep,MN,-1,,,0,,1933-03-09 00:00:00,1935-01-03 00:00:00,Ray,Park,Chase,1880-03-12,136.7,M,,,402472,,,,,1671,,,2016-10-13T15:13:41.622088
C000332,Salmon Portland Chase,Republican,sen,OH,,3,,0,,1849-12-03 00:00:00,1861-12-31 00:00:00,Salmon,Portland,Chase,1808-01-13,208.9,M,,,402473,,,,,1672,,,2016-10-13T15:13:41.622088
C000333,Samuel Chase,Adams,rep,NY,13,,,0,,1827-12-03 00:00:00,1829-03-03 00:00:00,Samuel,,Chase,,,M,,,412028,,,,,1674,,,2016-10-13T15:13:41.622088
C000335,Elijah Webb Chastain,Democrat,rep,GA,5,,,0,,1851-12-01 00:00:00,1855-03-03 00:00:00,Elijah,Webb,Chastain,1813-09-25,203.2,M,,,402475,,,,,1675,,,2016-10-13T15:13:41.622088
C000336,Richard Thurmond Chatham,Democrat,rep,NC,5,,,4,127.63,1949-01-03 00:00:00,1957-01-03 00:00:00,Richard,Thurmond,Chatham,1896-08-16,120.2,M,,,402476,,,,,1676,,,2016-10-13T15:13:41.622088
C000337,José Francisco Chaves,Republican,rep,NM,-1,,,2,148.95,1865-12-04 00:00:00,1871-03-03 00:00:00,José,Francisco,Chaves,1833-06-27,183.4,M,,,402477,,,,,,,,2016-10-13T15:13:41.622088
C000338,Dennis Chavez,Democrat,sen,NM,,1,,10,310.1,1931-12-07 00:00:00,1963-01-03 00:00:00,Dennis,,Chavez,1888-04-08,128.6,M,,,402478,,,,,1678,,,2016-10-13T15:13:41.622088
C000339,Joseph Bonaparte Cheadle,Republican,rep,IN,9,,,0,,1887-12-05 00:00:00,1891-03-03 00:00:00,Joseph,Bonaparte,Cheadle,1842-08-14,174.3,M,,,402479,,,,,1679,,,2016-10-13T15:13:41.622088
C000340,Henry Plummer Cheatham,Republican,rep,NC,2,,,0,,1889-12-02 00:00:00,1893-03-03 00:00:00,Henry,Plummer,Cheatham,1857-12-27,158.9,M,,,402480,,,,,1680,,,2016-10-13T15:13:41.622088
C000341,Richard Cheatham,Whig,rep,TN,11,,,0,,1837-09-04 00:00:00,1839-03-03 00:00:00,Richard,,Cheatham,1799-02-20,217.8,M,,,402481,,,,,1681,,,2016-10-13T15:13:41.622088
C000342,Frank Leslie Chelf,Democrat,rep,KY,4,,,18,484.27,1945-01-03 00:00:00,1967-01-03 00:00:00,Frank,Leslie,Chelf,1907-09-22,109.1,M,,,402482,,,,,1682,,,2016-10-13T15:13:41.622088
C000343,Person Colby Cheney,Republican,sen,NH,,2,,0,,1886-01-01 00:00:00,1887-12-31 00:00:00,Person,Colby,Cheney,1828-02-25,188.8,M,,,402483,,,,,1683,,,2016-10-13T15:13:41.622088
C000344,Richard Bruce Cheney,Republican,rep,WY,0,,,8,119.15,1979-01-15 00:00:00,1990-03-17 00:00:00,Richard,Bruce,Cheney,1941-01-30,75.8,M,,00193,402484,,,,,14611,,,2016-10-13T15:13:41.622088
C000345,Helen Chenoweth-Hage,Republican,rep,ID,1,,,2,19.78,1995-01-04 00:00:00,2001-01-03 00:00:00,Helen,,Chenoweth-Hage,1938-01-27,78.8,F,,00194,400575,,,,,29514,,,2016-10-13T15:13:41.622088
C000346,John Edgar Chenoweth,Republican,rep,CO,3,,,18,502.16,1941-01-03 00:00:00,1965-01-03 00:00:00,John,Edgar,Chenoweth,1897-08-17,119.2,M,,,402485,,,,,1684,,,2016-10-13T15:13:41.622088
C000347,Chester Anton Chesney,Democrat,rep,IL,11,,,0,,1949-01-03 00:00:00,1951-01-03 00:00:00,Chester,Anton,Chesney,1916-03-09,100.7,M,,,402486,,,,,1685,,,2016-10-13T15:13:41.622088
C000348,James Chesnut,Democrat,sen,SC,,2,,0,,1858-01-01 00:00:00,1861-03-03 00:00:00,James,,Chesnut,1815-01-18,201.9,M,,,402487,,,,,1686,,,2016-10-13T15:13:41.622088
C000349,William Chetwood,Whig,rep,NJ,-1,,,0,,1835-12-07 00:00:00,1837-03-03 00:00:00,William,,Chetwood,1771-06-17,245.5,M,,,402488,,,,,1687,,,2016-10-13T15:13:41.622088
C000350,Langdon Cheves,Republican,rep,SC,1,,,2,205.31,1809-05-22 00:00:00,1815-03-03 00:00:00,Langdon,,Cheves,1776-09-17,240.2,M,,,402489,,,,,1688,,,2016-10-13T15:13:41.622088
