bioguide_id,full_name,party,office,state,district,senate_class,state_rank,terms_served,years_served,start_date,end_date,first_name,middle_name,last_name,birthdate,gender,religion,thomas_id,govtrack_id,opensecrets_id,lis_id,votesmart_id,cspan_id,icpsr_id,fec_ids,latest_fec_id,updated_at
C000384,Charles Andrew Christopherson,Republican,rep,SD,1,,,10,92.4,1919-05-19 00:00:00,1933-03-03 00:00:00,Charles,Andrew,Christopherson,1871-07-23,M,,,402523,,,,,1718,,,2016-11-08T05:25:34.057249
C000385,Dick Chrysler,Republican,rep,MI,8,,,0,21.86,1995-01-04 00:00:00,1997-01-03 00:00:00,Dick,,Chrysler,1942-04-29,M,,00197,402524,,,,,29530,,,2016-11-08T05:25:34.057249
C000386,Earl Chudoff,Democrat,rep,PA,4,,,6,65.89,1949-01-03 00:00:00,1959-01-03 00:00:00,Earl,,Chudoff,1907-11-15,M,,,402525,,,,,1719,,,2016-11-08T05:25:34.057249
C000387,Denver Samuel Church,Democrat,rep,CA,9,,,4,86.87,1913-04-07 00:00:00,1935-01-03 00:00:00,Denver,Samuel,Church,1862-12-11,M,,,402526,,,,,1720,,,2016-11-08T05:25:34.057249
C000388,Frank Forrester Church,Democrat,sen,ID,,3,,4,53.84,1957-01-03 00:00:00,1981-01-03 00:00:00,Frank,Forrester,Church,1924-07-25,M,,01305,402527,,,,,1721,,,2016-11-08T05:25:34.057249
C000389,Marguerite Stitt Church,Republican,rep,IL,13,,,8,63.88,1951-01-03 00:00:00,1963-01-03 00:00:00,Marguerite,Stitt,Church,1892-09-13,F,,,402528,,,,,1722,,,2016-11-08T05:25:34.057249
C000390,Ralph Edwin Church,Republican,rep,IL,13,,,10,77.89,1935-01-03 00:00:00,1951-01-03 00:00:00,Ralph,Edwin,Church,1883-05-05,M,,,402529,,,,,1723,,,2016-11-08T05:25:34.057249
C000391,George Bosworth Churchill,Republican,rep,MA,2,,,0,90.98,1925-12-07 00:00:00,1927-03-04 00:00:00,George,Bosworth,Churchill,1866-10-24,M,,,402530,,,,,1724,,,2016-11-08T05:25:34.057249
C000392,John Charles Churchill,Republican,rep,NY,22,,,0,147.78,1867-03-04 00:00:00,1871-03-03 00:00:00,John,Charles,Churchill,1821-01-17,M,,,402531,,,,,1725,,,2016-11-08T05:25:34.057249
C000393,William Montgomery Churchwell,Democrat,rep,TN,2,,,0,163.04,1851-12-01 00:00:00,1855-03-03 00:00:00,William,Montgomery,Churchwell,1826-02-20,M,,,402532,,,,,1726,,,2016-11-08T05:25:34.057249
C000394,Bradbury Cilley,Federalist,rep,NH,-1,,,0,201.07,1813-05-24 00:00:00,1817-03-03 00:00:00,Bradbury,,Cilley,1760-02-01,M,,,402533,,,,,1727,,,2016-11-08T05:25:34.057249
C000395,Jonathan Cilley,Democrat,rep,ME,3,,,0,179.3,1837-09-04 00:00:00,1839-03-03 00:00:00,Jonathan,,Cilley,1802-07-02,M,,,402534,,,,,1728,,,2016-11-08T05:25:34.057249
C000396,Joseph Cilley,Liberty,sen,NH,,2,,0,170.97,1846-01-01 00:00:00,1847-03-03 00:00:00,Joseph,,Cilley,1791-01-04,M,,,402535,,,,,1729,,,2016-11-08T05:25:34.057249
C000397,William Michael Citron,Democrat,rep,CT,-1,,,0,79.9,1935-01-03 00:00:00,1939-01-03 00:00:00,William,Michael,Citron,1896-08-29,M,,,402536,,,,,1730,,,2016-11-08T05:25:34.057249
C000398,William Claflin,Republican,rep,MA,8,,,0,137.74,1877-10-15 00:00:00,1881-03-03 00:00:00,William,,Claflin,1818-03-06,M,,,402537,,,,,1731,,,2016-11-08T05:25:34.057249
C000399,Clifton Clagett,Republican,rep,NH,-1,,,2,198.44,1803-10-17 00:00:00,1821-03-03 00:00:00,Clifton,,Clagett,1762-12-03,M,,,402538,,,,,1732,,,2016-11-08T05:25:34.057249
C000400,William Horace Clagett,Republican,rep,MT,-1,,,0,145.78,1871-03-04 00:00:00,1873-03-03 00:00:00,William,Horace,Clagett,1838-09-21,M,,,402539,,,,,,,,2016-11-08T05:25:34.057249
C000401,Frank Clague,Republican,rep,MN,2,,,8,90.61,1921-04-11 00:00:00,1933-03-03 00:00:00,Frank,,Clague,1865-07-13,M,,,402540,,,,,1734,,,2016-11-08T05:25:34.057249
C000402,James Robert Claiborne,Democrat,rep,MO,12,,,0,81.9,1933-03-09 00:00:00,1937-01-03 00:00:00,James,Robert,Claiborne,1882-06-22,M,,,402541,,,,,1735,,,2016-11-08T05:25:34.057249
C000403,John Claiborne,Republican,rep,VA,17,,,0,209.18,1805-12-02 00:00:00,1809-03-03 00:00:00,John,,Claiborne,,M,,,402542,,,,,1736,,,2016-11-08T05:25:34.057249
C000404,John Francis Hamtramck Claiborne,Democrat,rep,MS,-1,,,0,179.3,1835-12-07 00:00:00,1839-03-03 00:00:00,John,Francis Hamtramck,Claiborne,1809-04-24,M,,,402543,,,,,1737,,,2016-11-08T05:25:34.057249
C000405,Nathaniel Herbert Claiborne,Anti Jacksonian,rep,VA,7,,,8,186.01,1825-12-05 00:00:00,1837-03-03 00:00:00,Nathaniel,Herbert,Claiborne,1777-11-14,M,,,402544,,,,,1738,,,2016-11-08T05:25:34.057249
C000406,Thomas Claiborne,Republican,rep,VA,17,,,6,217.49,1793-12-02 00:00:00,1805-03-03 00:00:00,Thomas,,Claiborne,1749-02-01,M,,,402545,,,,,1739,,,2016-11-08T05:25:34.057249
C000407,Thomas Claiborne,Republican,rep,TN,5,,,0,199.07,1817-12-01 00:00:00,1819-03-03 00:00:00,Thomas,,Claiborne,1780-05-17,M,,,402546,,,,,1740,,,2016-11-08T05:25:34.057249
C000408,William Charles Cole Claiborne,Democratic Republican,sen,LA,,2,,2,200.87,1797-05-15 00:00:00,1817-12-31 00:00:00,William,Charles Cole,Claiborne,,M,,,402547,,,,,1741,,,2016-11-08T05:25:34.057249
C000409,Donald Daniel Clancy,Republican,rep,OH,2,,,12,53.77,1961-01-03 00:00:00,1977-01-03 00:00:00,Donald,Daniel,Clancy,1921-07-24,M,,00198,402548,,,,,10510,,,2016-11-08T05:25:34.057249
C000410,John Michael Clancy,Democrat,rep,NY,2,,,2,124.59,1889-12-02 00:00:00,1895-03-03 00:00:00,John,Michael,Clancy,1837-05-07,M,,,402549,,,,,1742,,,2016-11-08T05:25:34.057249
C000411,John Richard Clancy,Democrat,rep,NY,35,,,0,103.66,1913-04-07 00:00:00,1915-03-03 00:00:00,John,Richard,Clancy,1859-03-08,M,,,402550,,,,,1743,,,2016-11-08T05:25:34.057249
C000412,Robert Henry Clancy,Republican,rep,MI,1,,,4,87.47,1923-12-03 00:00:00,1933-03-03 00:00:00,Robert,Henry,Clancy,1882-03-14,M,,,402551,,,,,1744,,,2016-11-08T05:25:34.057249
C000413,Asa William Henry Clapp,Democrat,rep,ME,2,,,0,169.04,1847-12-06 00:00:00,1849-03-03 00:00:00,Asa,William Henry,Clapp,1805-03-06,M,,,402552,,,,,1745,,,2016-11-08T05:25:34.057249
C000414,Moses Edwin Clapp,Republican,sen,MN,,1,,2,108.92,1901-12-02 00:00:00,1917-03-03 00:00:00,Moses,Edwin,Clapp,1851-05-21,M,,,402553,,,,,1746,,,2016-11-08T05:25:34.057249
C000415,John Daniel Clardy,Democrat,rep,KY,2,,,0,119.73,1895-12-02 00:00:00,1899-03-03 00:00:00,John,Daniel,Clardy,1828-08-30,M,,,402554,,,,,1747,,,2016-11-08T05:25:34.057249
C000416,Kit Francis Clardy,Republican,rep,MI,6,,,0,63.89,1953-01-03 00:00:00,1955-01-03 00:00:00,Kit,Francis,Clardy,1892-06-17,M,,,402555,,,,,1748,,,2016-11-08T05:25:34.057249
C000417,Martin Linn Clardy,Democrat,rep,MO,10,,,6,133.47,1879-03-18 00:00:00,1889-03-03 00:00:00,Martin,Linn,Clardy,1844-04-26,M,,,402556,,,,,1749,,,2016-11-08T05:25:34.057249
C000418,Abraham Clark,,rep,NJ,-1,,,0,223.08,1791-10-24 00:00:00,1795-03-03 00:00:00,Abraham,,Clark,1726-02-15,M,,,402557,,,,,1750,,,2016-11-08T05:25:34.057249
C000419,Alvah Augustus Clark,Democrat,rep,NJ,4,,,0,137.74,1877-10-15 00:00:00,1881-03-03 00:00:00,Alvah,Augustus,Clark,1840-09-13,M,,,402558,,,,,1751,,,2016-11-08T05:25:34.057249
C000420,Ambrose Williams Clark,Republican,rep,NY,20,,,0,153.02,1861-07-04 00:00:00,1865-03-03 00:00:00,Ambrose,Williams,Clark,1810-02-19,M,,,402559,,,,,1752,,,2016-11-08T05:25:34.057249
C000421,Amos Clark,Republican,rep,NJ,3,,,0,143.03,1873-12-01 00:00:00,1875-03-03 00:00:00,Amos,,Clark,1828-11-08,M,,,402560,,,,,1753,,,2016-11-08T05:25:34.057249
C000422,Charles Benjamin Clark,Republican,rep,WI,6,,,0,127.02,1887-12-05 00:00:00,1891-03-03 00:00:00,Charles,Benjamin,Clark,1844-08-24,M,,,402561,,,,,1754,,,2016-11-08T05:25:34.057249
C000423,Charles Nelson Clark,Republican,rep,MO,1,,,0,121.02,1895-12-02 00:00:00,1897-03-03 00:00:00,Charles,Nelson,Clark,1827-08-21,M,,,402562,,,,,1755,,,2016-11-08T05:25:34.057249
C000424,Christopher Henderson Clark,Republican,rep,VA,13,,,0,211.08,1803-10-17 00:00:00,1807-03-03 00:00:00,Christopher,Henderson,Clark,,M,,,402563,,,,,1756,,,2016-11-08T05:25:34.057249
C000425,Clarence Don Clark,Republican,sen,WY,,1,,8,116.66,1889-12-02 00:00:00,1917-03-03 00:00:00,Clarence,Don,Clark,1851-04-16,M,,,402564,,,,,1757,,,2016-11-08T05:25:34.057249
C000426,Daniel Clark,,rep,OL,-1,,,0,209.18,1805-12-02 00:00:00,1809-03-03 00:00:00,Daniel,,Clark,,M,,,412141,,,,,,,,2016-11-08T05:25:34.057249
C000427,Daniel Clark,Republican,sen,NH,,3,,0,155.45,1857-12-07 00:00:00,1867-03-03 00:00:00,Daniel,,Clark,1809-10-24,M,,,402565,,,,,1759,,,2016-11-08T05:25:34.057249
C000428,David Worth Clark,Democrat,sen,ID,,3,,2,79.9,1935-01-03 00:00:00,1945-01-03 00:00:00,David,Worth,Clark,1902-04-02,M,,,402566,,,,,1760,,,2016-11-08T05:25:34.057249
C000429,Ezra Clark,Republican,rep,CT,1,,,0,159.03,1855-12-03 00:00:00,1859-03-03 00:00:00,Ezra,,Clark,1813-09-12,M,,,402567,,,,,1761,,,2016-11-08T05:25:34.057249
C000430,Frank Clark,Democrat,rep,FL,2,,,16,106.23,1905-12-04 00:00:00,1925-03-03 00:00:00,Frank,,Clark,1860-03-28,M,,,402568,,,,,1762,,,2016-11-08T05:25:34.057249
C000431,Frank Monroe Clark,Democrat,rep,PA,25,,,16,59.83,1955-01-05 00:00:00,1975-01-03 00:00:00,Frank,Monroe,Clark,1915-12-24,M,,00199,402569,,,,,1763,,,2016-11-08T05:25:34.057249
C000432,Franklin Clark,Democrat,rep,ME,4,,,0,169.04,1847-12-06 00:00:00,1849-03-03 00:00:00,Franklin,,Clark,1801-08-02,M,,,402570,,,,,1764,,,2016-11-08T05:25:34.057249
C000433,Henry Alden Clark,Republican,rep,PA,25,,,0,99.67,1917-04-02 00:00:00,1919-03-03 00:00:00,Henry,Alden,Clark,1850-01-07,M,,,402571,,,,,1765,,,2016-11-08T05:25:34.057249
C000434,Henry Selby Clark,Democrat,rep,NC,8,,,0,171.05,1845-12-01 00:00:00,1847-03-03 00:00:00,Henry,Selby,Clark,1809-09-09,M,,,402572,,,,,1766,,,2016-11-08T05:25:34.057249
C000435,Horace Francis Clark,Anti-Lecompton Democrat,rep,NY,8,,,0,157.03,1857-12-07 00:00:00,1861-03-03 00:00:00,Horace,Francis,Clark,1815-11-29,M,,,402573,,,,,1767,,,2016-11-08T05:25:34.057249
C000436,James Clark,Republican,rep,KY,3,,,6,191.31,1813-05-24 00:00:00,1831-03-03 00:00:00,James,,Clark,1779-01-16,M,,,402574,,,,,1768,,,2016-11-08T05:25:34.057249
C000437,James Beauchamp Clark,Democrat,rep,MO,9,,,22,114.41,1893-08-07 00:00:00,1921-03-03 00:00:00,James,Beauchamp,Clark,1850-03-07,M,,,402575,,,,,1769,,,2016-11-08T05:25:34.057249
C000438,James West Clark,Republican,rep,NC,3,,,0,201.07,1815-12-04 00:00:00,1817-03-03 00:00:00,James,West,Clark,1779-10-15,M,,,402576,,,,,1770,,,2016-11-08T05:25:34.057249
C000439,Jerome Bayard Clark,Democrat,rep,NC,7,,,16,84.83,1929-04-15 00:00:00,1949-01-03 00:00:00,Jerome,Bayard,Clark,1882-04-05,M,,,402577,,,,,1771,,,2016-11-08T05:25:34.057249
C000440,Joel Bennett Clark,Democrat,sen,MO,,3,,0,77.9,1933-03-09 00:00:00,1945-01-03 00:00:00,Joel,Bennett,Clark,1890-01-08,M,,,402578,,,,,1772,,,2016-11-08T05:25:34.057249
C000441,John Bullock Clark,Democrat,rep,MO,3,,,2,156.69,1857-12-07 00:00:00,1863-03-03 00:00:00,John,Bullock,Clark,1802-04-17,M,,,402579,,,,,1773,,,2016-11-08T05:25:34.057249
C000442,John Bullock Clark,Democrat,rep,MO,11,,,6,138.89,1873-12-01 00:00:00,1883-03-03 00:00:00,John,Bullock,Clark,1831-01-14,M,,,402580,,,,,1774,,,2016-11-08T05:25:34.057249
C000443,John Chamberlain Clark,Whig,rep,NY,21,,,4,178.3,1827-12-03 00:00:00,1843-03-03 00:00:00,John,Chamberlain,Clark,1793-01-14,M,,,402581,,,,,1775,,,2016-11-08T05:25:34.057249
C000444,Joseph Sill Clark,Democrat,sen,PA,,3,,0,53.87,1957-01-03 00:00:00,1969-01-03 00:00:00,Joseph,Sill,Clark,1901-10-21,M,,,402582,,,,,1776,,,2016-11-08T05:25:34.057249
C000445,Lincoln Clark,Democrat,rep,IA,2,,,0,165.05,1851-12-01 00:00:00,1853-03-03 00:00:00,Lincoln,,Clark,1800-08-09,M,,,402583,,,,,1777,,,2016-11-08T05:25:34.057249
C000446,Linwood Leon Clark,Republican,rep,MD,2,,,0,87.63,1929-04-15 00:00:00,1931-03-03 00:00:00,Linwood,Leon,Clark,1876-03-21,M,,,402584,,,,,1778,,,2016-11-08T05:25:34.057249
C000447,Lot Clark,,rep,NY,21,,,0,193.07,1823-12-01 00:00:00,1825-03-03 00:00:00,Lot,,Clark,1788-05-23,M,,,402585,,,,,1779,,,2016-11-08T05:25:34.057249
C000448,Richard Clarence Clark,Democrat,sen,IA,,2,,0,43.88,1973-01-03 00:00:00,1979-01-03 00:00:00,Richard,Clarence,Clark,1928-09-14,M,,01306,402586,,,,,14102,,,2016-11-08T05:25:34.057249
C000449,Robert Clark,Republican,rep,NY,8,,,0,197.06,1819-12-06 00:00:00,1821-03-03 00:00:00,Robert,,Clark,1777-06-12,M,,,402587,,,,,1780,,,2016-11-08T05:25:34.057249
C000450,Rush Clark,Republican,rep,IA,5,,,0,137.74,1877-10-15 00:00:00,1881-03-03 00:00:00,Rush,,Clark,1834-10-01,M,,,402588,,,,,1781,,,2016-11-08T05:25:34.057249
C000451,Samuel Clark,Democrat,rep,MI,3,,,0,163.04,1833-12-02 00:00:00,1855-03-03 00:00:00,Samuel,,Clark,,M,,,402589,,,,,1782,,,2016-11-08T05:25:34.057249
C000452,Samuel Mercer Clark,Republican,rep,IA,1,,,0,119.73,1895-12-02 00:00:00,1899-03-03 00:00:00,Samuel,Mercer,Clark,1842-10-11,M,,,402590,,,,,1783,,,2016-11-08T05:25:34.057249
C000453,William Clark,Anti Masonic,rep,PA,10,,,0,181.04,1833-12-02 00:00:00,1837-03-03 00:00:00,William,,Clark,1774-02-18,M,,,402591,,,,,1784,,,2016-11-08T05:25:34.057249
C000454,William Andrews Clark,Democrat,sen,MT,,2,,0,115.01,1899-12-04 00:00:00,1907-03-03 00:00:00,William,Andrews,Clark,1839-01-08,M,,,402592,,,,,1785,,,2016-11-08T05:25:34.057249
C000455,William Thomas Clark,Republican,rep,TX,3,,,0,145.78,1869-03-04 00:00:00,1873-03-03 00:00:00,William,Thomas,Clark,1831-06-29,M,,,402593,,,,,1786,,,2016-11-08T05:25:34.057249
C000456,Archibald Smith Clarke,Republican,rep,NY,21,,,0,201.07,1815-12-04 00:00:00,1817-03-03 00:00:00,Archibald,Smith,Clarke,,M,,,402594,,,,,1787,,,2016-11-08T05:25:34.057249
C000457,Bayard Clarke,Ind. Republican-Democrat,rep,NY,9,,,0,161.04,1855-12-03 00:00:00,1857-03-03 00:00:00,Bayard,,Clarke,1815-03-17,M,,,402595,,,,,1788,,,2016-11-08T05:25:34.057249
C000458,Beverly Leonidas Clarke,Democrat,rep,KY,2,,,0,169.04,1847-12-06 00:00:00,1849-03-03 00:00:00,Beverly,Leonidas,Clarke,1809-02-11,M,,,402596,,,,,1789,,,2016-11-08T05:25:34.057249
C000459,Charles Ezra Clarke,Whig,rep,NY,19,,,0,167.04,1849-12-03 00:00:00,1851-03-03 00:00:00,Charles,Ezra,Clarke,1790-04-08,M,,,402597,,,,,1790,,,2016-11-08T05:25:34.057249
C000460,Frank Gay Clarke,Republican,rep,NH,2,,,0,117.01,1897-03-15 00:00:00,1901-03-03 00:00:00,Frank,Gay,Clarke,1850-09-10,M,,,402598,,,,,1791,,,2016-11-08T05:25:34.057249
C000461,Freeman Clarke,Republican,rep,NY,29,,,2,144.27,1863-12-07 00:00:00,1875-03-03 00:00:00,Freeman,,Clarke,1809-03-22,M,,,402599,,,,,1792,,,2016-11-08T05:25:34.057249
C000462,James McClure Clarke,Democrat,rep,NC,11,,,2,29.87,1983-01-03 00:00:00,1991-01-03 00:00:00,James,McClure,Clarke,1917-06-12,M,,00200,402600,,,,,15017,,,2016-11-08T05:25:34.057249
C000463,James Paul Clarke,Democrat,sen,AR,,3,,2,106.31,1903-11-09 00:00:00,1917-03-03 00:00:00,James,Paul,Clarke,1854-08-18,M,,,402601,,,,,1793,,,2016-11-08T05:25:34.057249
C000464,John Blades Clarke,Democrat,rep,KY,10,,,0,139.16,1875-12-06 00:00:00,1879-03-03 00:00:00,John,Blades,Clarke,1833-04-14,M,,,402602,,,,,1794,,,2016-11-08T05:25:34.057249
C000465,John Davenport Clarke,Republican,rep,NY,34,,,8,89.99,1921-04-11 00:00:00,1935-01-03 00:00:00,John,Davenport,Clarke,1873-01-15,M,,,402603,,,,,1795,,,2016-11-08T05:25:34.057249
C000466,John Hopkins Clarke,Whig,sen,RI,,2,,0,169.04,1847-12-06 00:00:00,1853-03-03 00:00:00,John,Hopkins,Clarke,1789-04-01,M,,,402604,,,,,1796,,,2016-11-08T05:25:34.057249
C000467,Marian Williams Clarke,Republican,rep,NY,34,,,0,83.73,1933-03-09 00:00:00,1935-01-03 00:00:00,Marian,Williams,Clarke,1880-07-29,F,,,402605,,,,,1797,,,2016-11-08T05:25:34.057249
C000468,Reader Wright Clarke,Republican,rep,OH,6,,,0,149.78,1865-12-04 00:00:00,1869-03-03 00:00:00,Reader,Wright,Clarke,1812-05-18,M,,,402606,,,,,1798,,,2016-11-08T05:25:34.057249
C000469,Richard Henry Clarke,Democrat,rep,AL,1,,,4,123.5,1889-12-02 00:00:00,1897-03-03 00:00:00,Richard,Henry,Clarke,1843-02-09,M,,,402607,,,,,1799,,,2016-11-08T05:25:34.057249
C000470,Sidney Clarke,Republican,rep,KS,1,,,2,149.02,1865-12-04 00:00:00,1871-03-03 00:00:00,Sidney,,Clarke,1831-10-16,M,,,402608,,,,,1800,,,2016-11-08T05:25:34.057249
C000471,Staley Nichols Clarke,Whig,rep,NY,31,,,0,175.56,1841-05-31 00:00:00,1843-03-03 00:00:00,Staley,Nichols,Clarke,1794-05-24,M,,,402609,,,,,1801,,,2016-11-08T05:25:34.057249
C000473,Charles Russell Clason,Republican,rep,MA,2,,,8,77.89,1937-01-05 00:00:00,1949-01-03 00:00:00,Charles,Russell,Clason,1890-09-03,M,,,402611,,,,,1803,,,2016-11-08T05:25:34.057249
C000474,David Guy Classon,Republican,rep,WI,9,,,2,97.56,1917-04-02 00:00:00,1923-03-03 00:00:00,David,Guy,Classon,1870-09-27,M,,,402612,,,,,1804,,,2016-11-08T05:25:34.057249
C000475,Donald Holst Clausen,Republican,rep,CA,2,,,16,51.76,1963-01-09 00:00:00,1983-01-03 00:00:00,Donald,Holst,Clausen,1923-04-27,M,,00201,402613,,,,,10579,,,2016-11-08T05:25:34.057249
C000476,Delwin Morgan Clawson,Republican,rep,CA,33,,,12,51.79,1963-01-09 00:00:00,1979-01-03 00:00:00,Delwin,Morgan,Clawson,1914-01-11,M,,00202,402614,,,,,10580,,,2016-11-08T05:25:34.057249
C000477,Isaiah Dunn Clawson,Republican,rep,NJ,1,,,0,159.03,1855-12-03 00:00:00,1859-03-03 00:00:00,Isaiah,Dunn,Clawson,1822-03-30,M,,,402615,,,,,1805,,,2016-11-08T05:25:34.057249
C000478,Alexander Stephens Clay,Democrat,sen,GA,,3,,2,113.69,1897-03-15 00:00:00,1911-03-03 00:00:00,Alexander,Stephens,Clay,1853-09-25,M,,,402616,,,,,1806,,,2016-11-08T05:25:34.057249
C000479,Brutus Junius Clay,Unionist,rep,KY,7,,,0,153.02,1863-12-07 00:00:00,1865-03-03 00:00:00,Brutus,Junius,Clay,1808-07-01,M,,,402617,,,,,1807,,,2016-11-08T05:25:34.057249
C000480,Clement Claiborne Clay,Democrat,sen,AL,,2,,0,157.03,1853-12-05 00:00:00,1861-12-31 00:00:00,Clement,Claiborne,Clay,1816-12-13,M,,,402618,,,,,1808,,,2016-11-08T05:25:34.057249
C000481,Clement Comer Clay,Democrat,sen,AL,,3,,4,181.78,1829-12-07 00:00:00,1841-12-31 00:00:00,Clement,Comer,Clay,1789-12-17,M,,,402619,,,,,1809,,,2016-11-08T05:25:34.057249
C000482,Henry Clay,Whig,sen,KY,,3,,20,183.96,1806-01-01 00:00:00,1853-03-03 00:00:00,Henry,,Clay,1777-04-12,M,,,402620,,,,,1810,,,2016-11-08T05:25:34.057249
C000483,James Brown Clay,Democrat,rep,KY,8,,,0,159.03,1857-12-07 00:00:00,1859-03-03 00:00:00,James,Brown,Clay,1817-11-09,M,,,402621,,,,,1811,,,2016-11-08T05:25:34.057249
C000484,James Franklin Clay,Democrat,rep,KY,2,,,0,133.02,1883-12-03 00:00:00,1885-03-03 00:00:00,James,Franklin,Clay,1840-10-29,M,,,402622,,,,,1812,,,2016-11-08T05:25:34.057249
C000486,Joseph Clay,Republican,rep,PA,1,,,2,210.56,1803-10-17 00:00:00,1809-03-03 00:00:00,Joseph,,Clay,1769-07-24,M,,,402624,,,,,1814,,,2016-11-08T05:25:34.057249
C000487,Matthew Clay,Republican,rep,VA,-1,,,14,211.11,1797-05-15 00:00:00,1817-03-03 00:00:00,Matthew,,Clay,1754-03-25,M,,,402625,,,,,1815,,,2016-11-08T05:25:34.057249
C000488,William Lacy Clay,Democrat,rep,MO,1,,,28,45.73,1969-01-03 00:00:00,2001-01-03 00:00:00,William,Lacy,Clay,1931-04-30,M,,00203,402626,,,,,12009,,,2016-11-08T05:25:34.057249
C000489,Harold Kile Claypool,Democrat,rep,OH,11,,,2,77.89,1937-01-05 00:00:00,1943-01-03 00:00:00,Harold,Kile,Claypool,1886-06-02,M,,,402627,,,,,1816,,,2016-11-08T05:25:34.057249
C000490,Horatio Clifford Claypool,Democrat,rep,OH,11,,,2,101.59,1911-04-04 00:00:00,1919-03-03 00:00:00,Horatio,Clifford,Claypool,1859-02-09,M,,,402628,,,,,1817,,,2016-11-08T05:25:34.057249
C000491,Augustin Smith Clayton,Jackson,rep,GA,-1,,,0,183.06,1831-12-05 00:00:00,1835-03-03 00:00:00,Augustin,Smith,Clayton,1783-11-27,M,,,402629,,,,,1818,,,2016-11-08T05:25:34.057249
C000492,Bertram Tracy Clayton,Democrat,rep,NY,4,,,0,117.01,1899-12-04 00:00:00,1901-03-03 00:00:00,Bertram,Tracy,Clayton,1862-10-19,M,,,402630,,,,,1819,,,2016-11-08T05:25:34.057249
C000493,Charles Clayton,Republican,rep,CA,1,,,0,143.03,1873-12-01 00:00:00,1875-03-03 00:00:00,Charles,,Clayton,1825-10-05,M,,,402631,,,,,1820,,,2016-11-08T05:25:34.057249
C000494,Eva Clayton,Democrat,rep,NC,1,,,8,22.01,1992-11-03 00:00:00,2003-01-03 00:00:00,Eva,,Clayton,1934-09-16,F,,00204,400532,,,,,29382,,,2016-11-08T05:25:34.057249
C000495,Henry De Lamar Clayton,Democrat,rep,AL,3,,,14,113.9,1897-03-15 00:00:00,1915-03-03 00:00:00,Henry,De Lamar,Clayton,1857-02-10,M,,,402632,,,,,1821,,,2016-11-08T05:25:34.057249
C000496,John Middleton Clayton,Ind. Republican-Democrat,sen,DE,,2,,4,169.51,1829-12-07 00:00:00,1857-03-03 00:00:00,John,Middleton,Clayton,1796-07-24,M,,,402633,,,,,1822,,,2016-11-08T05:25:34.057249
C000497,Joshua Clayton,Federalist,sen,DE,,2,,0,219.0,1798-01-01 00:00:00,1799-03-03 00:00:00,Joshua,,Clayton,1744-07-20,M,,,402634,,,,,1823,,,2016-11-08T05:25:34.057249
C000498,Powell Clayton,Republican,sen,AR,,2,,0,145.78,1871-03-04 00:00:00,1877-03-03 00:00:00,Powell,,Clayton,1833-08-07,M,,,402635,,,,,1824,,,2016-11-08T05:25:34.057249
C000499,Thomas Clayton,Whig,sen,DE,,2,,4,179.98,1815-12-04 00:00:00,1847-03-03 00:00:00,Thomas,,Clayton,,M,,,402636,,,,,1825,,,2016-11-08T05:25:34.057249
C000500,William Edward Cleary,Democrat,rep,NY,8,,,4,94.69,1917-04-02 00:00:00,1927-03-04 00:00:00,William,Edward,Cleary,1849-07-20,M,,,402637,,,,,1826,,,2016-11-08T05:25:34.057249
C000501,Jeremiah Clemens,Democrat,sen,AL,,2,,0,167.04,1849-12-03 00:00:00,1853-03-03 00:00:00,Jeremiah,,Clemens,1814-12-28,M,,,402638,,,,,1827,,,2016-11-08T05:25:34.057249
C000502,Sherrard Clemens,Democrat,rep,VA,10,,,2,158.29,1851-12-01 00:00:00,1861-03-03 00:00:00,Sherrard,,Clemens,1820-04-28,M,,,402639,,,,,1828,,,2016-11-08T05:25:34.057249
C000503,Robert Clement,Democrat,rep,TN,5,,,12,27.84,1987-01-06 00:00:00,2003-01-03 00:00:00,Robert,,Clement,1943-09-23,M,,00205,400548,,,,,15450,,,2016-11-08T05:25:34.057249
C000504,Louis Gary Clemente,Democrat,rep,NY,4,,,0,65.89,1949-01-03 00:00:00,1953-01-03 00:00:00,Louis,Gary,Clemente,1908-06-10,M,,,402640,,,,,1829,,,2016-11-08T05:25:34.057249
C000505,Andrew Jackson Clements,Unionist,rep,TN,4,,,0,155.45,1861-07-04 00:00:00,1863-03-03 00:00:00,Andrew,Jackson,Clements,1832-12-23,M,,,402641,,,,,1830,,,2016-11-08T05:25:34.057249
C000506,Earle C Clements,Democrat,sen,KY,,3,,0,66.9,1945-01-03 00:00:00,1957-01-03 00:00:00,Earle,C,Clements,1896-10-22,M,,,402642,,,,,1831,,,2016-11-08T05:25:34.057249
C000507,Isaac Clements,Republican,rep,IL,18,,,0,143.03,1873-12-01 00:00:00,1875-03-03 00:00:00,Isaac,,Clements,1837-03-31,M,,,402643,,,,,1832,,,2016-11-08T05:25:34.057249
C000508,Judson Claudius Clements,Democrat,rep,GA,7,,,6,130.75,1881-12-05 00:00:00,1891-03-03 00:00:00,Judson,Claudius,Clements,1846-02-12,M,,,402644,,,,,1833,,,2016-11-08T05:25:34.057249
C000509,Newton Nash Clements,Democrat,rep,AL,6,,,0,137.74,1879-03-18 00:00:00,1881-03-03 00:00:00,Newton,Nash,Clements,1837-12-23,M,,,402645,,,,,1834,,,2016-11-08T05:25:34.057249
